snapped_at,price,market_cap,total_volume
2020-01-19 00:00:00 UTC,0.24595662447240219,689025691.3403845,18955191.165705275
2020-01-20 00:00:00 UTC,0.24641659549253503,685657236.475796,17720902.731517386
2020-01-21 00:00:00 UTC,0.25146135020437854,701372074.5936852,12517266.448828021
2020-01-22 00:00:00 UTC,0.2497685936675714,694136000.1170366,11094692.318430094
2020-01-23 00:00:00 UTC,0.24913853746711048,693020416.5173616,8857997.46228869
2020-01-24 00:00:00 UTC,0.23590836174879395,652221086.4899281,10966057.296580698
2020-01-25 00:00:00 UTC,0.23620144644335955,655414509.2214642,7987226.622323595
2020-01-26 00:00:00 UTC,0.23337381456774436,648853526.7506983,6754777.253887678
2020-01-27 00:00:00 UTC,0.2444380355552595,678643431.6949813,7499217.462785442
2020-01-28 00:00:00 UTC,0.2504161569183269,695916435.9219573,9022816.396837275
2020-01-29 00:00:00 UTC,0.28537030681846554,795495096.9267387,20936293.428349525
2020-01-30 00:00:00 UTC,0.302513243118224,840445720.852268,28969581.873370375
2020-01-31 00:00:00 UTC,0.2927968870482317,811272033.5500816,25939736.079729527
2020-02-01 00:00:00 UTC,0.29305566096842656,816832463.1545004,13237242.179707134
2020-02-02 00:00:00 UTC,0.30378005434809097,842989849.1411927,11088668.130716747
2020-02-03 00:00:00 UTC,0.3087853977476214,858256623.6404285,17703040.64116535
2020-02-04 00:00:00 UTC,0.3325299599802084,924242377.365544,55254361.128113724
2020-02-05 00:00:00 UTC,0.3320129833416898,923119663.7194971,35086863.94794644
2020-02-06 00:00:00 UTC,0.3248216768193416,901749481.6544464,31529729.008864406
2020-02-07 00:00:00 UTC,0.33020815454539787,918061229.8344238,25444950.043792456
2020-02-08 00:00:00 UTC,0.3210800709697173,892234904.2531418,16332280.840839934
2020-02-09 00:00:00 UTC,0.3062406581750245,850593021.426649,19214873.776277095
2020-02-10 00:00:00 UTC,0.31893207466447476,884395829.4666378,16415987.45887207
2020-02-11 00:00:00 UTC,0.31690188236524836,880838378.8619345,23090523.533623286
2020-02-12 00:00:00 UTC,0.33124734296771974,920789861.737958,42364491.25378172
2020-02-13 00:00:00 UTC,0.3344285208668801,933609625.9795275,42138744.56657327
2020-02-14 00:00:00 UTC,0.32187179687366796,894652406.7433884,34636913.91890641
2020-02-15 00:00:00 UTC,0.3235579542086706,898673681.7378445,27086887.524134777
2020-02-16 00:00:00 UTC,0.28708119529395654,797771110.4085205,24906557.780181736
2020-02-17 00:00:00 UTC,0.2782262451165388,779283546.3162322,23493026.833124075
2020-02-18 00:00:00 UTC,0.283868004170742,785108220.2296959,23677211.238115158
2020-02-19 00:00:00 UTC,0.29288012515245576,813616969.37249,18937904.878437668
2020-02-20 00:00:00 UTC,0.26457137648392665,744261585.9302315,17252079.5097143
2020-02-21 00:00:00 UTC,0.2650288942861298,735181202.2020653,15736355.422987994
2020-02-22 00:00:00 UTC,0.2670763198307433,743221426.3942125,11127310.660158113
2020-02-23 00:00:00 UTC,0.27044896053014017,751747881.0835875,8716287.70620489
2020-02-24 00:00:00 UTC,0.27819416930963065,773565377.0442401,9005468.640047671
2020-02-25 00:00:00 UTC,0.2618948834021936,723812812.5125816,10243370.09519885
2020-02-26 00:00:00 UTC,0.24885856450123628,692746221.1273255,10791832.55863471
2020-02-27 00:00:00 UTC,0.21810996859850254,605564187.7068447,17661080.42324781
